categoria,probabilidade,recomendacoes,consumo_estimado_kwh,custo_estimado_mensal,alerta_consumo_alto,id_cliente
Ineficiente,0.53,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",5721.12,4290.84,True,108
Eficiente,0.84,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",2010.43,1507.83,False,109
Moderado,0.7,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1407.17,1055.38,False,110
Moderado,0.49,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Iluminacao': Troque lâmpadas convencionais por LED, que consomem bem menos.""]",5679.03,4259.27,False,111
Eficiente,0.59,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",593.61,445.21,False,112
Moderado,0.67,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1615.03,1211.27,False,113
Eficiente,0.65,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",646.77,485.08,False,114
Moderado,0.77,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",1585.8,1189.35,False,115
Ineficiente,0.59,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",3128.12,2346.09,True,116
Eficiente,0.76,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",416.04,312.03,False,117
Ineficiente,0.66,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",9296.37,6972.28,True,118
Moderado,0.52,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1738.54,1303.91,False,119
Moderado,0.72,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",1464.93,1098.69,False,120
Eficiente,0.87,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",3576.67,2682.5,False,121
Moderado,0.52,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Industrial': Distribua o uso do maquinário ao longo do dia -- evite concentrar em horário de ponta (17h30-20h30), quando a tarifa é mais alta.""]",11059.04,8294.28,False,122
Moderado,0.54,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",4329.09,3246.82,False,123
Moderado,0.61,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",9036.85,6777.63,False,124
Eficiente,0.89,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",3292.16,2469.12,False,125
Eficiente,0.82,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",177.06,132.8,False,126
Eficiente,0.83,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Entretenimento': Evite deixar TV e videogame em modo standby por longos períodos.""]",80.21,60.16,False,127
Moderado,0.79,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1586.28,1189.71,False,128
Ineficiente,0.94,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",4407.87,3305.9,True,129
Eficiente,0.8,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",563.04,422.28,False,130
Eficiente,0.86,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",2700.86,2025.64,False,131
Eficiente,0.84,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",131.02,98.27,False,132
Moderado,0.66,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1188.56,891.42,False,133
Eficiente,0.81,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1674.56,1255.92,False,134
Ineficiente,0.58,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",9560.29,7170.22,True,135
Eficiente,0.8,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",376.8,282.6,False,136
Moderado,0.51,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",7396.46,5547.34,False,137
Moderado,0.68,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",4004.14,3003.1,False,138
Moderado,0.54,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",2627.29,1970.47,False,139
Moderado,0.72,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",3543.62,2657.71,False,140
Eficiente,0.44,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Iluminacao': Troque lâmpadas convencionais por LED, que consomem bem menos.""]",2541.8,1906.35,False,141
Moderado,0.82,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",975.57,731.68,False,142
Moderado,0.47,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",3228.96,2421.72,False,143
Moderado,0.54,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1923.61,1442.71,False,144
Ineficiente,0.92,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",6973.53,5230.15,True,145
Eficiente,0.7,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",4480.68,3360.51,False,146
Eficiente,0.83,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",3399.0,2549.25,False,147
Eficiente,0.91,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",1804.94,1353.7,False,148
Moderado,0.45,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",7054.66,5291.0,False,149
Ineficiente,0.86,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",8888.74,6666.56,True,150
Eficiente,0.78,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",5623.79,4217.84,False,151
Moderado,0.52,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",7973.41,5980.05,False,152
Moderado,0.53,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",8887.68,6665.76,False,153
Eficiente,0.95,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Entretenimento': Evite deixar TV e videogame em modo standby por longos períodos.""]",674.84,506.13,False,154
Ineficiente,0.48,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Iluminacao': Troque lâmpadas convencionais por LED, que consomem bem menos.""]",6496.43,4872.32,True,155
Ineficiente,0.62,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Iluminacao': Troque lâmpadas convencionais por LED, que consomem bem menos.""]",6636.78,4977.59,True,156
Ineficiente,0.58,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",5026.65,3769.99,True,157
Eficiente,0.57,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",3938.0,2953.5,False,158
Eficiente,0.84,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Iluminacao': Troque lâmpadas convencionais por LED, que consomem bem menos.""]",1185.56,889.17,False,159
Moderado,0.64,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",5185.1,3888.82,False,160
Eficiente,0.97,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",1432.15,1074.11,False,161
